ID,latitude,longitude,name,mean_checkin_time,review,category
10883,29.9689232,-90.1068279,Pelican Thrift Store,22,"I lived in Chicago where I engaged in many thrift store shopping experiences and I am not sure what some folks are expecting but Pelican Thrift offers great deals. My father purchased a great painting for $10 (got it reframed of course) and it's fantastic. I had bought a chair orginially for my new office and moved it to my home because it's so comfortable and well made. I got that for $60 bucks. And last week I went and bought two almost never worn summer jackets, a pair of shorts, and a pair of casual pants all for $17 bucks. I am actually returning today. Their new location was tricky to find at first but they seemed settled into their bright new space. Last note: they have well lit..very clean dressing rooms. I was surprised by that. Many times I buy clothes from thrift stores only to get home and not have it fit.",Shopping
11098,29.92482639,-90.10724937,Parran's Poboys,1,We happen to come cross this local place while looking for the ice cream shop next door. Excellent food! The Poboy I ordered was over flowing with nice crispy shrimp! My husband order the fried oyster and shrimp platter. Again way too much food for us both to eat!!! Quick and great service! Everyone that came by checked to see how our food was! Highly recommend making the journey to eat here! Also afterwards get some ice cream at creole creamery it's to die for,Restaurants
10156,29.9243554,-90.0861573,Funky Monkey,4,"I've been to Funky Monkey more than once, and stopped by there again today. Most times I don't buy anything because their stuff is way overpriced. When I do buy, it's usually jewelry that I can take apart and turn into other jewelry. I rarely buy anything else here. Today was THE FIRST TIME (I've lived in NOLA almost ten years) that someone in the store greeted me when I walked in. Usually the kids who work here are too cool for school. I'll continue to drop by every now and then, because sometimes you can find a bargain in here, but just know this: Funky Monkey is not a thrift"" store. Most things here are overpriced by a good bit because they know they can get away with it. Finding a steal every now and then is possible",Shopping
12671,29.920518,-90.102382,Vida's Bistro,18,I stopped in while shopping with my Mom on Magazine Street. She had requested middle eastern food so Vida's fit the bill. When we arrived we were the only diners (around noon on a Friday) and we were a bit confused as to which door to enter. (The one all the way in the back). The menu is really interesting and has a lot of variety. All sandwiches can be made veggie so that's a plus.  I had lentil soup and the avocado bravo salad (which featured barberries...and they were tasty so that was a new food for me) and a Turkish spinach pie. All were delicious. My Mom had a Gyro Muffaletta (and she planned to bring 1/2 home to my Dad but she gobbled it up instead).   We also enjoyed some really yummy flan and Turkish tea which was beautifully presented.   Bonus in that there is off street parking at Jena and Magazine although the parking lot is a bit narrow.,Restaurants
10886,29.9284623,-90.0920284,Rite Aid,22,"I dislike this Rite Aid with a passion, but the woman who gave me my flu shot was extremely pleasant. The kind of person that leaves you feeling like the world is in a better place. On her merit alone, I bestow four stars upon this Rite Aid.",Shopping
13516,29.968625,-90.051992,Old Marquer Theatre,23,"A great little theater in the marigny party of New Orleans.  Houses high quality shows with lots of variety, excellent ownership, and a nice place to experience a show.",Nightlife
12132,29.94151705,-90.18894201,Dickey's Barbecue Pit,13,"I get the full rack of ribs for take out, always very goodn tender, fast and consistant, I get the sauce on the side, they have three types in their sauce station. I sometimes take home the pulled pork and make my own sandwiches, this is also very good. I have only been to the Jeff hwy location, the service has always been good.",Restaurants
11512,29.9629679,-90.0391981,Bywater Bakery,6,Great place and friendly staff. Went for some fresh bread and left with extra pastries!  Beautiful cakes and pies. Will be back for more. Looks like a superb neighborhood addition.   Looking forward to trying the Gumbo Pot Pieand breakfast goodies.,Restaurants
12934,29.96023874,-90.05975995,Trinity Restaurant New Orleans,21,"The menu was so creative!  Everyone in our group enjoyed their food and drinks.  Highlights for me were the Crawfish Fontina Beignets and the Ricotta Gnudi.  My cocktail, the SRP Punk, was delicious.  Our waitress was so friendly and well-informed about every detail of the menu.  The owner stopped by to personally welcome us and asked for our input.  I thought prices were very reasonable.  I highly recommend Trinity!",Restaurants
12915,29.9967454,-90.0602898,Pra_LEES,21,Great Find!!! Will definitely go there again. Just like home cooking. The shrimp wrap hit my mouth with different flavors of awesomeness. Hot wings was flavored with just the right spice. I never had romein like that and will absolutely get more.   Love it!!!!!!!,Restaurants
12963,29.9533488,-90.0662829,Foundation Room,22,Came here for the first time on New Year's Eve for a burlesque show and really enjoyed both the show and the venue.  Drink prices were reasonable and the space was very cool.,Restaurants
12276,29.94621135,-90.06201167,Popcorn Bistro,14,"Really enjoyed seeing so many flavors of popcorn, especially flavors that are special to the culture of NOLA. Since there are SO MANY FLAVORS TO CHOOSE FROM you are allow some free samples. Not choose carefully because they can't give you too many choices because if so you will be too full to buy anything.   I was so pleased to meet Tachina (I believed that this was her name) at the Riverside Food Court because she was so personable, kind, hard-working and accommodating. I tasted the Salted Carmel and the regular Carmel and decided on the latter because I also had a Green Tea Latte which was WHOAAAA it was too strong for my taste but I was like a kid in a candy store with so many things to choose from.    I really enjoyed the popcorn and purchased the Junior size which was more than enough for me. I was speaking at the BIG Conference in the Hilton NOLA Riverside so going to the food court was awesome because there was SOOO MUCH TO CHOOSE FROM. If you are looking for gumbo, seafood, Who Dat and other flavors this is a must for your trip to NOLA.   ENJOYYYYYY!",Restaurants
